image_id,source,path,query_used
01ba45ca87225b17fef4abda0bd329e9,fashionpedia,data/raw/fashionpedia/01ba45ca87225b17fef4abda0bd329e9.jpg,fashionpedia_real_sample
01bb382de271571e209dd10cc220c7bc,fashionpedia,data/raw/fashionpedia/01bb382de271571e209dd10cc220c7bc.jpg,fashionpedia_real_sample
01c4698117bd9b3f99bc751da8dfd96c,fashionpedia,data/raw/fashionpedia/01c4698117bd9b3f99bc751da8dfd96c.jpg,fashionpedia_real_sample
01c6f5ce934d00d6923c549671c36000,fashionpedia,data/raw/fashionpedia/01c6f5ce934d00d6923c549671c36000.jpg,fashionpedia_real_sample
01cb7fbd4a2d2c5b9aebfcd3c25c74e9,fashionpedia,data/raw/fashionpedia/01cb7fbd4a2d2c5b9aebfcd3c25c74e9.jpg,fashionpedia_real_sample
01d0251b5bc5a41f93c86042c56258d3,fashionpedia,data/raw/fashionpedia/01d0251b5bc5a41f93c86042c56258d3.jpg,fashionpedia_real_sample
0205895cfbb5348d94fda8ce32272fa5,fashionpedia,data/raw/fashionpedia/0205895cfbb5348d94fda8ce32272fa5.jpg,fashionpedia_real_sample
0214748c08592468d953769e712b9d9f,fashionpedia,data/raw/fashionpedia/0214748c08592468d953769e712b9d9f.jpg,fashionpedia_real_sample
02147618f9a3ea98605fa68f9179c7a0,fashionpedia,data/raw/fashionpedia/02147618f9a3ea98605fa68f9179c7a0.jpg,fashionpedia_real_sample
02182c58daf61dc5c5c64bb112b1f826,fashionpedia,data/raw/fashionpedia/02182c58daf61dc5c5c64bb112b1f826.jpg,fashionpedia_real_sample
0229bef01efc25f915374d55f59cbfdd,fashionpedia,data/raw/fashionpedia/0229bef01efc25f915374d55f59cbfdd.jpg,fashionpedia_real_sample
0231c9645ffeeef22e6f8d769cbfcb13,fashionpedia,data/raw/fashionpedia/0231c9645ffeeef22e6f8d769cbfcb13.jpg,fashionpedia_real_sample
025c44ff30ea619abd1b1bb2df58bb8b,fashionpedia,data/raw/fashionpedia/025c44ff30ea619abd1b1bb2df58bb8b.jpg,fashionpedia_real_sample
025ee977bba7d2d1420984745d8232f7,fashionpedia,data/raw/fashionpedia/025ee977bba7d2d1420984745d8232f7.jpg,fashionpedia_real_sample
027e76835ebc810fdcc0e54b146e8fc3,fashionpedia,data/raw/fashionpedia/027e76835ebc810fdcc0e54b146e8fc3.jpg,fashionpedia_real_sample
02916664cd606bb5486353f200a475a3,fashionpedia,data/raw/fashionpedia/02916664cd606bb5486353f200a475a3.jpg,fashionpedia_real_sample
02b4423e161fa2409974174ec53cdb2a,fashionpedia,data/raw/fashionpedia/02b4423e161fa2409974174ec53cdb2a.jpg,fashionpedia_real_sample
02c29fa40b5c3802312e065f1f52cc80,fashionpedia,data/raw/fashionpedia/02c29fa40b5c3802312e065f1f52cc80.jpg,fashionpedia_real_sample
02ddd4192bc9a5823be4312824814279,fashionpedia,data/raw/fashionpedia/02ddd4192bc9a5823be4312824814279.jpg,fashionpedia_real_sample
02f4eb537b152293cf69938553518677,fashionpedia,data/raw/fashionpedia/02f4eb537b152293cf69938553518677.jpg,fashionpedia_real_sample
0301f50a3cd73f13cd9e1125d8ef38bd,fashionpedia,data/raw/fashionpedia/0301f50a3cd73f13cd9e1125d8ef38bd.jpg,fashionpedia_real_sample
0309e132bc5fbc75f977005b2d4a79e3,fashionpedia,data/raw/fashionpedia/0309e132bc5fbc75f977005b2d4a79e3.jpg,fashionpedia_real_sample
030cfd158b49ff622c71bdf9aa30f39a,fashionpedia,data/raw/fashionpedia/030cfd158b49ff622c71bdf9aa30f39a.jpg,fashionpedia_real_sample
032590f9400693dc8cc6005f4b8dcaa9,fashionpedia,data/raw/fashionpedia/032590f9400693dc8cc6005f4b8dcaa9.jpg,fashionpedia_real_sample
03272452a2491dbed76a28035e195d32,fashionpedia,data/raw/fashionpedia/03272452a2491dbed76a28035e195d32.jpg,fashionpedia_real_sample
032e7b9f985406a0b76a0d1164e3050c,fashionpedia,data/raw/fashionpedia/032e7b9f985406a0b76a0d1164e3050c.jpg,fashionpedia_real_sample
03410de826f6272f67a3549186d82c4e,fashionpedia,data/raw/fashionpedia/03410de826f6272f67a3549186d82c4e.jpg,fashionpedia_real_sample
0349e23c22d9ab9a482ac3d38ec315d5,fashionpedia,data/raw/fashionpedia/0349e23c22d9ab9a482ac3d38ec315d5.jpg,fashionpedia_real_sample
03549b86fb916d9fc725d816c94d0a3c,fashionpedia,data/raw/fashionpedia/03549b86fb916d9fc725d816c94d0a3c.jpg,fashionpedia_real_sample
035b280e6bfd861226dbd2d1c8f89873,fashionpedia,data/raw/fashionpedia/035b280e6bfd861226dbd2d1c8f89873.jpg,fashionpedia_real_sample
0373fa1af9637930d36bddae6e620b6c,fashionpedia,data/raw/fashionpedia/0373fa1af9637930d36bddae6e620b6c.jpg,fashionpedia_real_sample
0374a968b65e5cdf513bd9e20af71874,fashionpedia,data/raw/fashionpedia/0374a968b65e5cdf513bd9e20af71874.jpg,fashionpedia_real_sample
0376447616a44894318f342c004da244,fashionpedia,data/raw/fashionpedia/0376447616a44894318f342c004da244.jpg,fashionpedia_real_sample
037bb8903e05afa1af566af09e2122ea,fashionpedia,data/raw/fashionpedia/037bb8903e05afa1af566af09e2122ea.jpg,fashionpedia_real_sample
0388345fc60c336a3fe94085490776e7,fashionpedia,data/raw/fashionpedia/0388345fc60c336a3fe94085490776e7.jpg,fashionpedia_real_sample
03940cb6fdf45a4844dacf11367a7ff6,fashionpedia,data/raw/fashionpedia/03940cb6fdf45a4844dacf11367a7ff6.jpg,fashionpedia_real_sample
039a4d7431ddd3a3aa8e7c11b870897c,fashionpedia,data/raw/fashionpedia/039a4d7431ddd3a3aa8e7c11b870897c.jpg,fashionpedia_real_sample
03bce314fb43dbf88fa378f170cccc0b,fashionpedia,data/raw/fashionpedia/03bce314fb43dbf88fa378f170cccc0b.jpg,fashionpedia_real_sample
03c846b699a15a82eb5ed75c61b6e95f,fashionpedia,data/raw/fashionpedia/03c846b699a15a82eb5ed75c61b6e95f.jpg,fashionpedia_real_sample
03e74d876f65ddd114ae4809618ca710,fashionpedia,data/raw/fashionpedia/03e74d876f65ddd114ae4809618ca710.jpg,fashionpedia_real_sample
03e85172b71bb7c69b4cba22ebb34063,fashionpedia,data/raw/fashionpedia/03e85172b71bb7c69b4cba22ebb34063.jpg,fashionpedia_real_sample
03fc99c4deaf14724ef6277dec16b8e8,fashionpedia,data/raw/fashionpedia/03fc99c4deaf14724ef6277dec16b8e8.jpg,fashionpedia_real_sample
04031384f4918c7176a1b20ea2537140,fashionpedia,data/raw/fashionpedia/04031384f4918c7176a1b20ea2537140.jpg,fashionpedia_real_sample
041a6b43ed7ddfa1ec6040d27e5ce9a8,fashionpedia,data/raw/fashionpedia/041a6b43ed7ddfa1ec6040d27e5ce9a8.jpg,fashionpedia_real_sample
0420c7e0454fbbe11fadd23eb1f40d38,fashionpedia,data/raw/fashionpedia/0420c7e0454fbbe11fadd23eb1f40d38.jpg,fashionpedia_real_sample
0434751e2f4ecc0fc5ca600f3ac680bc,fashionpedia,data/raw/fashionpedia/0434751e2f4ecc0fc5ca600f3ac680bc.jpg,fashionpedia_real_sample
045db5fc067cb10b5d705c2afefa5966,fashionpedia,data/raw/fashionpedia/045db5fc067cb10b5d705c2afefa5966.jpg,fashionpedia_real_sample
0483fc73ee89d2e8c4b63aeb3af0542c,fashionpedia,data/raw/fashionpedia/0483fc73ee89d2e8c4b63aeb3af0542c.jpg,fashionpedia_real_sample
04ae4fab477d24611f461c8f7ed4fb3d,fashionpedia,data/raw/fashionpedia/04ae4fab477d24611f461c8f7ed4fb3d.jpg,fashionpedia_real_sample
04e247377c80eb9f6e34c56595d68c95,fashionpedia,data/raw/fashionpedia/04e247377c80eb9f6e34c56595d68c95.jpg,fashionpedia_real_sample
04e2745901c01dfb922ec164cd1e15ab,fashionpedia,data/raw/fashionpedia/04e2745901c01dfb922ec164cd1e15ab.jpg,fashionpedia_real_sample
04f51b3d0b28736139affb4e1feed01c,fashionpedia,data/raw/fashionpedia/04f51b3d0b28736139affb4e1feed01c.jpg,fashionpedia_real_sample
04f6e414deea516f05612aa595c7a65e,fashionpedia,data/raw/fashionpedia/04f6e414deea516f05612aa595c7a65e.jpg,fashionpedia_real_sample
050462b952d003e868fe647797e20f81,fashionpedia,data/raw/fashionpedia/050462b952d003e868fe647797e20f81.jpg,fashionpedia_real_sample
053888747fe4d05e64411e7454b10881,fashionpedia,data/raw/fashionpedia/053888747fe4d05e64411e7454b10881.jpg,fashionpedia_real_sample
05418f9e1940094003b16deb58b3a01d,fashionpedia,data/raw/fashionpedia/05418f9e1940094003b16deb58b3a01d.jpg,fashionpedia_real_sample
0544acba02e8776a56fde74f83633c21,fashionpedia,data/raw/fashionpedia/0544acba02e8776a56fde74f83633c21.jpg,fashionpedia_real_sample
05488fcc74f81ae452dd55229003f58f,fashionpedia,data/raw/fashionpedia/05488fcc74f81ae452dd55229003f58f.jpg,fashionpedia_real_sample
0548e689638d1e559179b34bc895b72f,fashionpedia,data/raw/fashionpedia/0548e689638d1e559179b34bc895b72f.jpg,fashionpedia_real_sample
05571f180bbbaca6d3839ddb0a53f0c2,fashionpedia,data/raw/fashionpedia/05571f180bbbaca6d3839ddb0a53f0c2.jpg,fashionpedia_real_sample
056bea38b1947154d0613aab63505033,fashionpedia,data/raw/fashionpedia/056bea38b1947154d0613aab63505033.jpg,fashionpedia_real_sample
057ebf774d4173380ce513578bd0f3f6,fashionpedia,data/raw/fashionpedia/057ebf774d4173380ce513578bd0f3f6.jpg,fashionpedia_real_sample
058c71bfaebc5d0eb9c2d7285b731560,fashionpedia,data/raw/fashionpedia/058c71bfaebc5d0eb9c2d7285b731560.jpg,fashionpedia_real_sample
05ac586e0bd29fdf12a9506bf05b280b,fashionpedia,data/raw/fashionpedia/05ac586e0bd29fdf12a9506bf05b280b.jpg,fashionpedia_real_sample
05af199570c00b817102c3cb6834a6e4,fashionpedia,data/raw/fashionpedia/05af199570c00b817102c3cb6834a6e4.jpg,fashionpedia_real_sample
05b35a8b70fc204bc6e9339bbc613d22,fashionpedia,data/raw/fashionpedia/05b35a8b70fc204bc6e9339bbc613d22.jpg,fashionpedia_real_sample
05b3d380777552fde5ecd7d2f59a446c,fashionpedia,data/raw/fashionpedia/05b3d380777552fde5ecd7d2f59a446c.jpg,fashionpedia_real_sample
05b5e806121325fe0b9879c18f146f39,fashionpedia,data/raw/fashionpedia/05b5e806121325fe0b9879c18f146f39.jpg,fashionpedia_real_sample
05bf5bc41fc3f6e18507faac19298273,fashionpedia,data/raw/fashionpedia/05bf5bc41fc3f6e18507faac19298273.jpg,fashionpedia_real_sample
05bfc7156bc37ce44207ca814f1b3737,fashionpedia,data/raw/fashionpedia/05bfc7156bc37ce44207ca814f1b3737.jpg,fashionpedia_real_sample
05cbf14e6618b439185c053633831cdf,fashionpedia,data/raw/fashionpedia/05cbf14e6618b439185c053633831cdf.jpg,fashionpedia_real_sample
05d26dad11c6bca43d37df0c16d91bc9,fashionpedia,data/raw/fashionpedia/05d26dad11c6bca43d37df0c16d91bc9.jpg,fashionpedia_real_sample
05df29d770955d6fe8d7873982aba082,fashionpedia,data/raw/fashionpedia/05df29d770955d6fe8d7873982aba082.jpg,fashionpedia_real_sample
05df3749007ec999df0176b9db7c23e3,fashionpedia,data/raw/fashionpedia/05df3749007ec999df0176b9db7c23e3.jpg,fashionpedia_real_sample
05f4264fb2ef7d7928d8b85522672ec0,fashionpedia,data/raw/fashionpedia/05f4264fb2ef7d7928d8b85522672ec0.jpg,fashionpedia_real_sample
06017096e7f209d3b23802f546830b40,fashionpedia,data/raw/fashionpedia/06017096e7f209d3b23802f546830b40.jpg,fashionpedia_real_sample
0617757485dad98ded988c6e101c8bf2,fashionpedia,data/raw/fashionpedia/0617757485dad98ded988c6e101c8bf2.jpg,fashionpedia_real_sample
0620db3b113984cd1a3a252f7664624a,fashionpedia,data/raw/fashionpedia/0620db3b113984cd1a3a252f7664624a.jpg,fashionpedia_real_sample
063053841bae486b4c35f00d361e0b2e,fashionpedia,data/raw/fashionpedia/063053841bae486b4c35f00d361e0b2e.jpg,fashionpedia_real_sample
0634790bec8b79130ea6bdf45e1ba939,fashionpedia,data/raw/fashionpedia/0634790bec8b79130ea6bdf45e1ba939.jpg,fashionpedia_real_sample
064c8022b32931e787260d81ed5aafe8,fashionpedia,data/raw/fashionpedia/064c8022b32931e787260d81ed5aafe8.jpg,fashionpedia_real_sample
065fd62a332e15121c5f8713a5bc6bbc,fashionpedia,data/raw/fashionpedia/065fd62a332e15121c5f8713a5bc6bbc.jpg,fashionpedia_real_sample
066cc36daacfc618bc5a70e8ce789fed,fashionpedia,data/raw/fashionpedia/066cc36daacfc618bc5a70e8ce789fed.jpg,fashionpedia_real_sample
069223d02dcbfbe69af905daeb7fae26,fashionpedia,data/raw/fashionpedia/069223d02dcbfbe69af905daeb7fae26.jpg,fashionpedia_real_sample
06c55d20eabb8441eb9b366025cc43ce,fashionpedia,data/raw/fashionpedia/06c55d20eabb8441eb9b366025cc43ce.jpg,fashionpedia_real_sample
06cbcf9a70a67f6f02990ab060e3bf16,fashionpedia,data/raw/fashionpedia/06cbcf9a70a67f6f02990ab060e3bf16.jpg,fashionpedia_real_sample
06cc4cc3fd423fb82ce78a63c903cc5b,fashionpedia,data/raw/fashionpedia/06cc4cc3fd423fb82ce78a63c903cc5b.jpg,fashionpedia_real_sample
06d3d5f692fedec651140520248bf5c9,fashionpedia,data/raw/fashionpedia/06d3d5f692fedec651140520248bf5c9.jpg,fashionpedia_real_sample
06e324f9ef2c3bc1cc2573562e498499,fashionpedia,data/raw/fashionpedia/06e324f9ef2c3bc1cc2573562e498499.jpg,fashionpedia_real_sample
06eca767af94ec50eb0503088708be13,fashionpedia,data/raw/fashionpedia/06eca767af94ec50eb0503088708be13.jpg,fashionpedia_real_sample
06ecffe481441947fcc9c8cadc8d07ee,fashionpedia,data/raw/fashionpedia/06ecffe481441947fcc9c8cadc8d07ee.jpg,fashionpedia_real_sample
07572e488f6e5e7b3868a64fbc6be1a3,fashionpedia,data/raw/fashionpedia/07572e488f6e5e7b3868a64fbc6be1a3.jpg,fashionpedia_real_sample
07729e318fa891baba6eb212220b95a6,fashionpedia,data/raw/fashionpedia/07729e318fa891baba6eb212220b95a6.jpg,fashionpedia_real_sample
079316c57596d9c170b1fa3964ddaa6c,fashionpedia,data/raw/fashionpedia/079316c57596d9c170b1fa3964ddaa6c.jpg,fashionpedia_real_sample
07960daf191c39d8a5c9ea31d0967b72,fashionpedia,data/raw/fashionpedia/07960daf191c39d8a5c9ea31d0967b72.jpg,fashionpedia_real_sample
0797a7c729a7da9e67258f46bf25113e,fashionpedia,data/raw/fashionpedia/0797a7c729a7da9e67258f46bf25113e.jpg,fashionpedia_real_sample
07a7bc9429c23e4704ab97898de75030,fashionpedia,data/raw/fashionpedia/07a7bc9429c23e4704ab97898de75030.jpg,fashionpedia_real_sample
07ca6418fec6b952b930f7fc19de9e38,fashionpedia,data/raw/fashionpedia/07ca6418fec6b952b930f7fc19de9e38.jpg,fashionpedia_real_sample
07ca8557b287c88d68ad06b4fe42776b,fashionpedia,data/raw/fashionpedia/07ca8557b287c88d68ad06b4fe42776b.jpg,fashionpedia_real_sample
07daf1f351859a7d4fcff7b90cc7c01d,fashionpedia,data/raw/fashionpedia/07daf1f351859a7d4fcff7b90cc7c01d.jpg,fashionpedia_real_sample
07ea7662a6eac3f7d6a998c94239ef4e,fashionpedia,data/raw/fashionpedia/07ea7662a6eac3f7d6a998c94239ef4e.jpg,fashionpedia_real_sample
08269ba6f7c1fffd539fc3c016b771e6,fashionpedia,data/raw/fashionpedia/08269ba6f7c1fffd539fc3c016b771e6.jpg,fashionpedia_real_sample
082ad027fea3c92f27b41ab293847fd2,fashionpedia,data/raw/fashionpedia/082ad027fea3c92f27b41ab293847fd2.jpg,fashionpedia_real_sample
083eab3fccdb0fe9af6b29d5648c1c00,fashionpedia,data/raw/fashionpedia/083eab3fccdb0fe9af6b29d5648c1c00.jpg,fashionpedia_real_sample
08508eee91db9d3e8cb30d9beaa3e1a7,fashionpedia,data/raw/fashionpedia/08508eee91db9d3e8cb30d9beaa3e1a7.jpg,fashionpedia_real_sample
08680e1257c83a5a603ae3ef67ef3dde,fashionpedia,data/raw/fashionpedia/08680e1257c83a5a603ae3ef67ef3dde.jpg,fashionpedia_real_sample
086d00c234f4cb9aa9798860266c3c3f,fashionpedia,data/raw/fashionpedia/086d00c234f4cb9aa9798860266c3c3f.jpg,fashionpedia_real_sample
08a58fc63f2d38be5419ad16e7ced303,fashionpedia,data/raw/fashionpedia/08a58fc63f2d38be5419ad16e7ced303.jpg,fashionpedia_real_sample
08a5fc15bb6f3e0f59f4abbf83b79a0e,fashionpedia,data/raw/fashionpedia/08a5fc15bb6f3e0f59f4abbf83b79a0e.jpg,fashionpedia_real_sample
08aef22333dc36956f927b2528d47ace,fashionpedia,data/raw/fashionpedia/08aef22333dc36956f927b2528d47ace.jpg,fashionpedia_real_sample
08b487d437ae6058ca64250be162b656,fashionpedia,data/raw/fashionpedia/08b487d437ae6058ca64250be162b656.jpg,fashionpedia_real_sample
08b871382189d9cfb98ae69b8aaf6a37,fashionpedia,data/raw/fashionpedia/08b871382189d9cfb98ae69b8aaf6a37.jpg,fashionpedia_real_sample
08c915c2155cb2e58b7d485982c68947,fashionpedia,data/raw/fashionpedia/08c915c2155cb2e58b7d485982c68947.jpg,fashionpedia_real_sample
08ce85240ea476099fa8e4528b4b8e23,fashionpedia,data/raw/fashionpedia/08ce85240ea476099fa8e4528b4b8e23.jpg,fashionpedia_real_sample
08d7b9303063435f0302169edcb701d4,fashionpedia,data/raw/fashionpedia/08d7b9303063435f0302169edcb701d4.jpg,fashionpedia_real_sample
08db3cd964133d2c08571a4399083f59,fashionpedia,data/raw/fashionpedia/08db3cd964133d2c08571a4399083f59.jpg,fashionpedia_real_sample
0931b17ccbb82e1eda1010f1428cc7cb,fashionpedia,data/raw/fashionpedia/0931b17ccbb82e1eda1010f1428cc7cb.jpg,fashionpedia_real_sample
09350208dbbe3f0d495c48a8ed036d8e,fashionpedia,data/raw/fashionpedia/09350208dbbe3f0d495c48a8ed036d8e.jpg,fashionpedia_real_sample
09524f427576768e445b55a1975b9d7f,fashionpedia,data/raw/fashionpedia/09524f427576768e445b55a1975b9d7f.jpg,fashionpedia_real_sample
095b9c28ea50b1707ad4be55a37ae399,fashionpedia,data/raw/fashionpedia/095b9c28ea50b1707ad4be55a37ae399.jpg,fashionpedia_real_sample
09675496409c85adc6deba11277050e8,fashionpedia,data/raw/fashionpedia/09675496409c85adc6deba11277050e8.jpg,fashionpedia_real_sample
09a205e6a9500de4d5ec89446a3d9bf2,fashionpedia,data/raw/fashionpedia/09a205e6a9500de4d5ec89446a3d9bf2.jpg,fashionpedia_real_sample
09c1c65c2b742a710bc736a8fe566d11,fashionpedia,data/raw/fashionpedia/09c1c65c2b742a710bc736a8fe566d11.jpg,fashionpedia_real_sample
09ea62fead98686e93c6683ab297dda9,fashionpedia,data/raw/fashionpedia/09ea62fead98686e93c6683ab297dda9.jpg,fashionpedia_real_sample
09ff9e179fe9d63f48c1bf6d5565f659,fashionpedia,data/raw/fashionpedia/09ff9e179fe9d63f48c1bf6d5565f659.jpg,fashionpedia_real_sample
